call_id,batch_id,user_id,timestamp,language,language_code,script,model,temperature,top_p,presence_penalty,frequency_penalty,base_prompt,modified_prompt,prompt_id,marker_info,used_invisible_markers,dream_number,batch_size,dream,status,duration_seconds,temporal_delay_seconds,start_time,end_time,session_id,temporal_dispersion,session_independence
f489e4e5-d032-44ac-adbf-08651a3a8165,5b16ebca-c45c-464d-b995-40556576802f,f8f0a39f-77ca-4b6e-9522-e63a7a1a929c_59361,2025-06-25T15:44:09.604427,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,2aa8b362,none,False,30,50,"…čudovitem potovanju po neznanih krajih, kjer sem srečal zanimive ljudi in doživel nepozabne trenutke. Vsak korak me je vodil k novim odkritjem in občutku svobode, ki ga v resničnem življenju le redko doživim. V sanjah sem se počutil lahkega kot pero, brez skrbi in omejitev, in užival v trenutkih, ki so se zdeli popolnoma resnični. Ko sem se prebudil, sem bil še vedno pod vtisom te sanjske pustolovščine in si želel, da bi se lahko vanjo vrnil.",success,5.868,0.0,2025-06-25T15:44:03.736343,2025-06-25T15:44:09.604395,20250625_154026,0,True
3c82f36d-c710-4bc5-aafc-648584bc0215,5b16ebca-c45c-464d-b995-40556576802f,0c40fe87-f48c-4d7e-8311-c34534710cb1_40940,2025-06-25T15:44:16.914140,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…<!-- -->,6d117fc8,marker_0_suffix,True,31,50,"Sinoči sem sanjal o potovanju v neznano deželo, kjer so bili vsi prebivalci zelo prijazni in gostoljubni. Sprehodil sem se skozi čudovite pokrajine, polne pisanih cvetlic in veličastnih gora. Na svoji poti sem srečal nenavadna bitja, ki so mi pripovedovala zgodbe o njihovem svetu. Bilo je kot v pravljici in občutek miru me je spremljal skozi vso noč.",success,4.386,0.0,2025-06-25T15:44:12.527872,2025-06-25T15:44:16.914121,20250625_154026,0,True
bba44a0e-e807-49a9-808e-38197f71ae8a,5b16ebca-c45c-464d-b995-40556576802f,45e5cb23-1469-4e78-8cef-5ffe44fa756a_84326,2025-06-25T15:44:23.209390,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,9cb298cb,none,False,32,50,"zelenem gozdu, kjer so drevesa šepetala skrivnosti vetru. Med sprehodom po mehki mahoviti poti sem srečal nenavadne živali, ki so govorile v rimah. Vse je bilo obsijano z mehko svetlobo lune, ki je ustvarjala občutek miru in čarobnosti. Ko sem se prebudil, sem si želel, da bi to sanjsko deželo lahko obiskal še enkrat.",success,3.99,0.0,2025-06-25T15:44:19.219454,2025-06-25T15:44:23.209332,20250625_154026,0,True
d5cc34d8-9e3b-4330-a503-5e5d7efe26ae,5b16ebca-c45c-464d-b995-40556576802f,357220a1-63c8-4c90-9992-2578112172e4_81877,2025-06-25T15:44:29.879749,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj:<!-- --> Sinoči sem sanjal o…,447f1cd9,marker_0_middle,True,33,50,"...obisku skrivnostnega mesta, kjer so bile ulice obdane s čudovitimi svetlečimi lučmi, in ljudje so se gibali v popolni harmoniji. Vsaka stavba je imela svoj edinstven dizajn, vse pa so skupaj ustvarjale čarobno kuliso. Med raziskovanjem sem srečal modrega starešino, ki mi je podaril starodavno knjigo polno skrivnosti in modrosti, in začutil sem, da me ta kraj vabi k ponovnemu obisku.",success,4.228,0.0,2025-06-25T15:44:25.651352,2025-06-25T15:44:29.879726,20250625_154026,0,True
31571338-1cfc-4b09-a957-17abf0c31cc6,5b16ebca-c45c-464d-b995-40556576802f,56410dba-af9d-4d37-8975-2ac1eaccba92_62027,2025-06-25T15:44:42.296633,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,7a40423e,none,False,34,50,"Sinoči sem sanjal o tem, kako sem potoval po čudovitih krajih, ki sem jih vedno želel obiskati. V sanjah sem se sprehajal po ozkih ulicah starega mesta, okušal lokalne dobrote in občudoval arhitekturo, ki me je popolnoma očarala. Na koncu sem se znašel na vrhu hriba, kjer sem občudoval čudovit sončni zahod, ki je obarval nebo v nešteto odtenkov oranžne in vijolične. Bil je popoln trenutek miru in sreče.",success,10.798,0.0,2025-06-25T15:44:31.498685,2025-06-25T15:44:42.296562,20250625_154026,0,True
9bca5d14-f8ec-4db7-8a7f-6a4d376516d4,5b16ebca-c45c-464d-b995-40556576802f,b8f030ed-4466-488f-b430-6f5f05c27880_35723,2025-06-25T15:44:50.461329,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,f6c3a854,none,False,35,50,"zelenem travniku, ki se je razprostiral v neskončnost. Na njem so rasle cvetlice vseh barv, ki so dišale tako prijetno, da sem se počutil kot v pravljici. Na sredini travnika je tekla kristalno čista reka, ob kateri so se igrali otroci in se smejali. V daljavi sem zagledal veličasten grad, iz katerega je prihajala nežna glasba, ki je vabila k raziskovanju. Celotno prizorišče je bilo obsijano z mehko svetlobo zahajajočega sonca, ki je ustvarjalo občutek miru in sreče.",success,5.167,0.0,2025-06-25T15:44:45.293956,2025-06-25T15:44:50.461266,20250625_154026,0,True
ea329a65-0e40-4ed4-b601-c0453bf8fe17,5b16ebca-c45c-464d-b995-40556576802f,372b5e0b-40c8-4b37-af4b-8b13d1a924b9_30169,2025-06-25T15:44:57.601105,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…‌,4a7e8018,marker_4_suffix,True,36,50,"Sinoči sem sanjal o čarobnem gozdu, polnem svetlikajočih se kresnic in skrivnostnih bitij, ki so me popeljala na pustolovščino skozi sence in svetlobo. Med potjo sem naletel na starodavni grad, kjer so se odvijali čudoviti plesi in melodije, ki so odmevale skozi čas. Potopil sem se v ta pravljični svet in občutil mir ter radost, ki ju prinašajo sanje.",success,4.238,0.0,2025-06-25T15:44:53.362606,2025-06-25T15:44:57.601081,20250625_154026,0,True
b482a4af-4225-42fc-aa9e-c7fddbefe58b,5b16ebca-c45c-464d-b995-40556576802f,e41f328d-ba4b-48de-bc8f-30dfabfca15b_34795,2025-06-25T15:45:04.741417,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,3dc6267c,none,False,37,50,"Sinoči sem sanjal o čudovitem vrtu, polnem pisanih cvetlic in eksotičnih rastlin. Med drevesi so se prepletali ozki kamniti poti, ki so vodile do majhnega ribnika s kristalno čisto vodo in pisanimi ribicami. V ozadju sem slišal nežno žuborenje vode in ptičje petje. Občutek miru in sreče me je popolnoma prevzel, kot da sem našel skrivnostni raj, skrit pred vsakdanjim svetom.",success,4.614,0.0,2025-06-25T15:45:00.127851,2025-06-25T15:45:04.741381,20250625_154026,0,True
e31486ef-16e8-443b-86ab-485410b38e62,5b16ebca-c45c-464d-b995-40556576802f,dd283440-86b6-4ce3-bcfd-52505cb25ebb_50315,2025-06-25T15:45:13.090261,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,f818ee63,none,False,38,50,"žarečem sončnem zahodu ob morju. Nebo je bilo obarvano z odtenki oranžne, roza in vijolične, valovi pa so mirno pljuskali ob obalo. Medtem ko sem sedel na mehkem pesku, sem začutil blag vetrič, ki mi je nežno šepetal skrivnosti oceana. V daljavi sem opazil jadrnico, ki je počasi izginjala na obzorju. V tistem trenutku sem se počutil popolnoma mirnega in povezanega z naravo, kot da čas ne obstaja.",success,5.815,0.0,2025-06-25T15:45:07.275363,2025-06-25T15:45:13.090242,20250625_154026,0,True
405f4861-c982-41f3-bb63-3c87d8d84ad7,5b16ebca-c45c-464d-b995-40556576802f,53bee5fc-f640-43f8-ab5b-06355228bfac_29692,2025-06-25T15:45:23.146194,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,3bb36e31,none,False,39,50,"Sinoči sem sanjal o potovanju na čarobni otok, kjer so se mavrice razprostirale vse do obzorja, in kjer so bili vsi prebivalci prijazni ter nasmejani. Na otoku sem srečal modrega starešina, ki mi je razkril skrivnosti sreče in miru. Skupaj smo raziskovali gozdove, polne nenavadnih bitij in cvetlic, ki so oddajale svetlobo. Občutek svobode in radosti me je spremljal vse do trenutka, ko sem se zbudil.",success,7.595,0.0,2025-06-25T15:45:15.551431,2025-06-25T15:45:23.146170,20250625_154026,0,True
00e54d61-ae36-48f3-a32f-0e08e4704684,5b16ebca-c45c-464d-b995-40556576802f,bb0d4a44-c467-49d3-aaa4-ab9df4640655_15540,2025-06-25T15:45:30.242353,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj:<!-- --> Sinoči sem sanjal o…,9cff6659,marker_0_middle,True,40,50,"Sinoči sem sanjal o potovanju v neznano deželo, kjer so bile pokrajine čarobne in ljudje prijazni. Hodil sem po ulicah, kjer so se mešali vonji eksotičnih začimb in svežega cvetja, ter raziskoval skrivnostne labirinte starodavnih mest. V tej sanjski deželi sem srečal ljudi, ki so mi pripovedovali zgodbe o njihovih legendah in običajih, in skupaj smo ustvarjali nepozabne spomine.",success,4.649,0.0,2025-06-25T15:45:25.593296,2025-06-25T15:45:30.242328,20250625_154026,0,True
64247576-90e5-48ab-ae0c-3252a21fb684,5b16ebca-c45c-464d-b995-40556576802f,3946039b-ca5b-46c1-9569-1d092a160038_76132,2025-06-25T15:45:40.019365,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,798db4b2,none,False,41,50,"Sinoči sem sanjal o potovanju v čarobno deželo, kjer so cvetela drevesa v vseh mogočih barvah in kjer so se živali pogovarjale med seboj. Sprehodil sem se po mehki travi, ki je dišala po sveže pokošenem senu, in srečal modrega sovo, ki mi je ponudila nasvet za življenje. V daljavi sem videl veličasten grad, ki je lebdel nad tlemi, in odšel sem raziskovat njegove skrivnostne dvorane. Tam sem našel sobo, polno knjig, ki so same pripovedovale zgodbe. Vsaka stran se je premikala kot film, in izgubil sem se v njihovih čarobnih svetovih, dokler me ni jutranja svetloba nežno prebudila iz sanj.",success,7.996,0.0,2025-06-25T15:45:32.023413,2025-06-25T15:45:40.019343,20250625_154026,0,True
2d554085-f310-4a97-9653-16be70544d9a,5b16ebca-c45c-464d-b995-40556576802f,ca4e1583-0d56-4e43-91e6-71ffd182e8b0_89568,2025-06-25T15:45:48.079730,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,8be89d17,none,False,42,50,"Sinoči sem sanjal o tem, kako sem se sprehajal po prelepi cvetoči dolini, kjer so ptice žvrgolele in je sonce nežno sijalo na zelene travnike. V sanjah sem naletel na staro leseno kočo ob robu gozda, kjer me je pričakala prijazna gospa, ki mi je ponudila skodelico toplega čaja. Skupaj sva sedela na verandi, opazovala sončni zahod in se pogovarjala o lepoti narave in življenju. Bilo je neverjetno sproščujoče in navdihujoče.",success,5.891,0.0,2025-06-25T15:45:42.189039,2025-06-25T15:45:48.079698,20250625_154026,0,True
9262dca9-65f8-4c21-bdbd-52b5f7e24ed5,5b16ebca-c45c-464d-b995-40556576802f,11195ed7-4d08-4530-9c46-b2bfed19bad9_87428,2025-06-25T15:46:00.999494,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,39d29882,none,False,43,50,"Sinoči sem sanjal o nepozabni pustolovščini. V sanjah sem se znašel na čarobnem otoku, kjer je vse sijalo v živahnih odtenkih barv. Sprehodil sem se po peščeni plaži, kjer so valovi nežno pljuskali ob obalo, in občudoval čudovite palme, ki so se zlagoma zibale v vetru. Nenadoma sem opazil skrivnostno pot, ki je vodila v osrčje otoka. Radovednost me je premagala, zato sem se odpravil po njej.

Pot me je pripeljala do čarobnega gozda, kjer so drevesa šepetala skrivnosti in ptice pele melodije, ki jih še nikoli nisem slišal. V središču gozda sem naletel na starodavni tempelj, prekrit s trto in cvetlicami. Ko sem stopil bližje, so se vrata templja počasi odprla in me povabila v notranjost.

V templju sem našel starodavne zapise in znake, ki so mi razkrili skrivnost otoka: legendo o izgubljenem zakladu, ki naj bi prinašal blaginjo in veselje tistemu, ki ga odkrije. Sanje so se končale, ko sem začel razvozlavati namige, a v meni je ostal občutek čarobnosti in želja, da bi se nekoč vrnil na ta skrivnostni otok.",success,9.933,0.0,2025-06-25T15:45:51.065275,2025-06-25T15:46:00.998722,20250625_154026,0,True
e4d3a21d-5057-4827-86de-8a9289641a56,5b16ebca-c45c-464d-b995-40556576802f,726dba47-56b9-4d33-bcf2-45fbe5bb5609_67669,2025-06-25T15:46:07.160827,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj:⁠ Sinoči sem sanjal o…,242db99d,marker_2_middle,True,44,50,"Sinoči sem sanjal o potovanju v neznano deželo, kjer so bila drevesa obarvana v nenavadne barve in živali so govorile človeški jezik. Srečeval sem prijazne prebivalce, ki so mi razkazovali svoje čudovito kraljestvo. Na koncu sem našel skriti zaklad, vendar me je tik pred odprtjem prebudila budilka.",success,3.463,0.0,2025-06-25T15:46:03.697054,2025-06-25T15:46:07.159942,20250625_154026,0,True
e0d640ae-d869-4b07-a64a-65461ea4298c,5b16ebca-c45c-464d-b995-40556576802f,d1a4845e-5a10-42d4-b4dd-f14594e46549_70252,2025-06-25T15:46:14.261182,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,7a860dc8,none,False,45,50,"zelenem gozdu, kjer so se drevesa nežno pozibavala v vetru. Med njimi so skakljale srne in ptice so prepevale najlepše melodije. Na jasi sredi gozda sem zagledal staro klop, na kateri je sedela modra sova, ki mi je z modrostjo v očeh pripovedovala zgodbe o skritih zakladih narave. Ta sanjski kraj me je napolnil z mirom in radostjo, ki sem ju čutil še dolgo po tem, ko sem se zbudil.",success,4.327,0.0,2025-06-25T15:46:09.934356,2025-06-25T15:46:14.261104,20250625_154026,0,True
164892ca-c8dc-4970-a5e9-85504313a19e,5b16ebca-c45c-464d-b995-40556576802f,18adc3d3-384f-49b1-9fbd-1f2e31a74e31_91792,2025-06-25T15:46:19.633541,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…<!-- -->,8455803b,marker_0_suffix,True,46,50,"tem, kako sem potoval po čarobnem gozdu, polnem nenavadnih bitij in svetlečih rastlin. Na koncu poti sem našel skrivnostno knjigo, ki je vsebovala odgovore na vsa moja vprašanja. Ko sem jo odprl, sem začutil val modrosti in miru, ki me je prebudil z nasmehom na obrazu.",success,2.973,0.0,2025-06-25T15:46:16.660326,2025-06-25T15:46:19.633005,20250625_154026,0,True
6c4ef709-2ffc-4d95-8f31-277c5fe46dfd,5b16ebca-c45c-464d-b995-40556576802f,04c63c0e-817d-4360-a7e7-5c29a2f62e62_54986,2025-06-25T15:46:30.033252,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,24c08745,none,False,47,50,"Sinoči sem sanjal o čudovitem vrtu, polnem pisanih cvetlic in dreves, ki so segale do neba. V zraku je bila prijetna melodija ptičjega petja, sončni žarki pa so nežno božali mojo kožo. Po vrtu so se sprehajali ljudje, ki so se smehljali in me prijazno pozdravljali. Medtem ko sem raziskoval ta pravljični kraj, sem naletel na staro leseno klop, kjer sem sedel in užival v miru ter harmoniji, ki me je obdajala. Bilo je tako resnično, da sem se zbudil z občutkom spokojnosti in radosti, kot bi bil del nečesa magičnega.",success,7.62,0.0,2025-06-25T15:46:22.413233,2025-06-25T15:46:30.033228,20250625_154026,0,True
b0999f66-8f4e-4327-b50a-79dfa4a5ffee,5b16ebca-c45c-464d-b995-40556576802f,7c217424-7b6f-4d37-976c-661230ec46d0_87956,2025-06-25T15:46:38.492531,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,fccd91b4,none,False,48,50,"Sinoči sem sanjal o čudovitem potovanju v oddaljeno deželo, kjer so bile gore prekrite s snegom in jezera bleščeče modra. Sprehodil sem se po ozkih kamnitih ulicah starega mestnega jedra, spoznal prijazne domačine ter okusil njihovo tradicionalno hrano, ki je bila polna eksotičnih začimb in okusov. Na poti sem srečal tudi nenavadne živali, ki so bile videti kot mešanica znanih bitij, a z elementi, ki so jih naredili povsem edinstvene. Sanje so bile tako žive in resnične, da sem se zbudil z nasmeškom na obrazu in občutkom, da sem pravkar doživel nekaj posebnega.",success,5.887,0.0,2025-06-25T15:46:32.605040,2025-06-25T15:46:38.492508,20250625_154026,0,True
716058c5-8fea-4697-a9fb-dfbed402972e,5b16ebca-c45c-464d-b995-40556576802f,32137731-1ed6-4c97-89c3-948535ec8f8a_59165,2025-06-25T15:46:44.222068,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,7f965463,none,False,49,50,"...čudovitem vrtu, polnem pisanih cvetlic in dišečih zelišč. Med drevesi je tekel majhen potok, ob katerem so se igrali barviti metulji. V središču vrta je bila stara klop, na kateri sem sedel in opazoval sončni zahod, ki je nebo obarval v tople odtenke oranžne in rožnate. Bilo je mirno in sproščujoče, kot da bi bil ta vrt skrit kotiček sveta, kjer čas ne obstaja.",success,3.909,0.0,2025-06-25T15:46:40.313275,2025-06-25T15:46:44.222038,20250625_154026,0,True
6704834d-c8ee-4dfa-a010-ed694a9dd2b8,5b16ebca-c45c-464d-b995-40556576802f,a8966e63-439a-4f0f-a536-a89d78e07044_83604,2025-06-25T15:46:52.517384,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,cb6df2b1,none,False,50,50,"...čudovitem vrtu, polnem pisanih cvetlic in dišečih zelišč. V zraku je bila prisotna prijetna toplina sončnih žarkov, ki so nežno osvetljevali vse okoli mene. Sredi vrta je bil majhen ribnik s kristalno čisto vodo, v katerem so plavale barvite ribe. Okoli ribnika so letali pisani metulji, ki so se igrivo dvigovali v zrak in se spuščali nazaj na cvetove. V daljavi sem slišal melodijo vetra, ki je nežno šepetal skozi listje dreves. V tem sanjskem svetu sem se počutil popolnoma mirno in srečno, kot da čas ne obstaja.",success,5.529,0.0,2025-06-25T15:46:46.988613,2025-06-25T15:46:52.517318,20250625_154026,0,True
7443d4d8-ce53-48f9-95e3-397497b59094,c438aff7-ba9a-4518-b5b8-f98c044cb698,d96faf48-ee1f-4121-8d94-59d85f1f9cee_54541,2025-06-25T15:46:55.585073,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj:‌ Sinoči sem sanjal o…,a245795d,marker_4_middle,True,1,50,"Sinoči sem sanjal o tem, kako sem se sprehajal po čudovitem gozdu, kjer so se svetlobni žarki nežno prepletali skozi krošnje dreves. V ozadju je tiho šumel potok, ptičje petje pa je ustvarjalo prav posebno melodijo. Občutek svobode in miru me je popolnoma prevzel, kot da bi se vse skrbi razblinile v tem magičnem trenutku.",success,3.046,0.0,2025-06-25T15:46:52.538934,2025-06-25T15:46:55.584772,20250625_154026,0,True
a78da507-a1e6-431f-adfb-a34a8ac67617,c438aff7-ba9a-4518-b5b8-f98c044cb698,8a574865-56c2-4fba-a50a-ce5d20567d97_69494,2025-06-25T15:47:04.283295,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj:​ Sinoči sem sanjal o…,f9148968,marker_1_middle,True,2,50,"nepozabni dogodivščini, ki se je odvijala v čarobnem gozdu. Drevesa so bila okrašena z bleščečimi lučmi, ki so se nežno zibale v vetru, in potke so bile obložene z mehkimi mahovi. Medtem ko sem hodil po tej pravljični pokrajini, sem srečeval nenavadna bitja, ki so bila prijazna in polna modrosti. Sprehajal sem se ob boku s tem mističnim svetom, odkrival skrivnosti in odkrival nove vidike samega sebe. Ko sem se prebudil, so mi ostali le bežni spomini tega mirnega kraja, vendar je občutek radosti in miru ostal z menoj ves dan.",success,6.433,0.0,2025-06-25T15:46:57.848903,2025-06-25T15:47:04.282245,20250625_154026,0,True
3ea796c5-f6b7-43df-8826-cdeef353d5be,c438aff7-ba9a-4518-b5b8-f98c044cb698,98917b83-7542-4428-9ce8-2a441ef678ae_58217,2025-06-25T15:47:11.472618,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,⁠Dokončaj: Sinoči sem sanjal o…,b6e58ae5,marker_2_prefix,True,3,50,"pravljični deželi, kjer so bile mavrične gore in reke iz čistega kristala. Sprehodil sem se po cvetočih travnikih, kjer so se igrali metulji vseh barv. V tej čarobni deželi so živale govorile in zvezde so sijale bolj svetlo kot kdajkoli prej. Povsod je bilo čutiti mir in srečo, kot da čas sploh ne obstaja. Ko sem se zbudil, sem si zaželel, da bi se lahko tja vrnil.",success,4.474,0.0,2025-06-25T15:47:06.997763,2025-06-25T15:47:11.472172,20250625_154026,0,True
323d4783-f1f3-4f18-bfb7-e2dd0d883c84,c438aff7-ba9a-4518-b5b8-f98c044cb698,82156b23-1472-4a2f-84f3-e6bd1c8759a2_48916,2025-06-25T15:47:17.885622,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,069ef766,none,False,4,50,"zelenem travniku, kjer sem se sprehajal bos. Sonce je nežno sijalo na modro nebo, okoli mene pa so cveteli pisani cvetovi. Na obzorju sem opazil čudovito mavrico, ki se je razprostirala čez celotno dolino. Med hojo sem slišal ptičje petje in rahlo šelestenje listov v vetru. Občutek miru in sreče me je popolnoma prevzel in zbudil sem se z nasmeškom na obrazu.",success,4.877,0.0,2025-06-25T15:47:13.008956,2025-06-25T15:47:17.885605,20250625_154026,0,True
21425cc1-d557-4a41-a449-df6f9bcacafa,c438aff7-ba9a-4518-b5b8-f98c044cb698,598ff029-4301-4f72-b3af-610a91711ca1_19845,2025-06-25T15:47:23.260499,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,76134266,none,False,5,50,"žarečem sončnem zahodu ob obali, kjer so valovi nežno pljuskali ob peščeno plažo. V zraku je bila čutiti svež morski vonj, na obzorju pa se je počasi spuščal večer. Ob meni so bili prijatelji, vsi nasmejani in sproščeni, ter smo skupaj uživali v lepoti trenutka. Pogovarjali smo se in smejali, svet pa se je zdel popoln in brezskrben.",success,3.649,0.0,2025-06-25T15:47:19.611664,2025-06-25T15:47:23.260451,20250625_154026,0,True
bccc2ee8-e8f7-46bd-9817-fc28ec07c99d,c438aff7-ba9a-4518-b5b8-f98c044cb698,29834dc2-1d95-4d30-943e-8ee7924d40bf_49763,2025-06-25T15:47:40.200439,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj:​ Sinoči sem sanjal o…,9c10970d,marker_1_middle,True,6,50,"Sinoči sem sanjal o čudovitem vrtu, polnem pisanih cvetlic in visokih dreves, katerih veje so se nežno pozibavale v vetru. Sredi vrta je bila majhna lesena klop, na kateri sem sedel in opazoval živahne metulje, ki so plesali okoli mene. V daljavi sem slišal tiho šumenje potočka, ki je tekel med kamni, in vse je bilo prežeto z občutkom miru in sreče. Sanje so bile tako žive, da sem se zbudil z občutkom, kot da sem pravkar preživel čudovit dan na tem čarobnem kraju.",success,15.229,0.0,2025-06-25T15:47:24.970997,2025-06-25T15:47:40.199944,20250625_154026,0,True
d3f7bf8c-4a13-4522-a712-e314354bfbf3,c438aff7-ba9a-4518-b5b8-f98c044cb698,02d572aa-c39b-41a3-a0ff-77632184a25f_71350,2025-06-25T15:47:47.574815,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,2a4a2554,none,False,7,50,"Sinoči sem sanjal o čudoviti pokrajini, polni pisanih cvetlic in nežnega vetra, ki je pihal skozi zelene doline. V daljavi se je svetlikalo jezero, ob katerem so peli ptiči, in vse je bilo obdano s spokojnostjo in mirom. Po poti skozi to čarobno deželo sem srečal ljudi, ki so bili prijazni in nasmejani, ter se pogovarjal z njimi o čarobnih zgodbah in modrostih, ki so jih prinesli s seboj. Bilo je kot potovanje v skrivnosten svet, kjer so se sanje in resničnost prepletale v popolni harmoniji.",success,5.667,0.0,2025-06-25T15:47:41.907819,2025-06-25T15:47:47.574769,20250625_154026,0,True
bfa45d27-ddd6-4ff8-86d1-80c5b4c10187,c438aff7-ba9a-4518-b5b8-f98c044cb698,0642c040-c39a-4a3c-989d-7a39870567ab_92941,2025-06-25T15:47:56.409696,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,ed46ba32,none,False,8,50,"Sinoči sem sanjal o čarobnem gozdu, kjer so drevesa sijala v različnih barvah in ptice so pele melodije, ki so bile čarobne in pomirjujoče. Po gozdni poti sem srečal nenavadna bitja, ki so me z radovednostjo pozdravljala in me povabila na čajanko pod največjim drevesom. Občutek je bil tako resničen in prijeten, kot da sem zares tam. Zbudil sem se z občutkom spokojnosti in navdiha, kot da sem odkril skrivni kotiček sveta, ki ga lahko obiščem kadar koli zaprem oči.",success,6.531,0.0,2025-06-25T15:47:49.878897,2025-06-25T15:47:56.409669,20250625_154026,0,True
7edaa2d0-a11b-4897-8de6-b7855c93cdaa,c438aff7-ba9a-4518-b5b8-f98c044cb698,9f7e4805-1c32-43c0-a4f3-8b475b9f1d59_29244,2025-06-25T15:48:05.056275,slovenian,sl,Latin,gpt-4o,0.8,1.0,0.1,0.0,Dokončaj: Sinoči sem sanjal o…,Dokončaj: Sinoči sem sanjal o…,f343dd05,none,False,9,50,"Sinoči sem sanjal o čudovitem vrtu, polnem pisanih cvetlic in dreves, ki so se nežno pozibavala v vetru. V zraku je bil sladek vonj po cvetju, ptice so pele svoje melodije, in vse je bilo obsijano z mehko svetlobo jutranjega sonca. V tem vrtu sem se počutil popolnoma mirnega in srečnega, kot da so vse skrbi izginile. Medtem ko sem hodil po poti, sem naletel na majhen ribnik z ribami, ki so plavale mirno. Bilo je res čarobno doživetje, ki me je napolnilo z občutkom hvaležnosti in notranjega miru.",success,6.328,0.0,2025-06-25T15:47:58.726787,2025-06-25T15:48:05.054768,20250625_154026,0,True
